index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
41067,41067,1lkFFOpo86cwnwufVnCqus,HIM,Festimad '03,The Funeral of Hearts,37,268613,False,0.565,0.833,6,-5.509,0,0.0353,0.0211,2.71e-05,0.226,0.332,114.011,4,goth
41070,41070,5RAZlINOlt1wJm7FcnW0As,Håkan Hellström,Du gamla du fria,I sprickorna kommer ljuset in,37,260672,False,0.425,0.875,6,-6.996,0,0.0491,0.0148,0.000269,0.147,0.381,132.033,4,goth
44959,44959,2jqMTXzB1VGVogdxfBRB3I,Dead By Sunrise,Out Of Ashes,Give Me Your Name,37,296093,False,0.467,0.683,0,-6.072,1,0.0277,0.0146,0.00101,0.179,0.133,130.014,4,grunge
86955,86955,0UwRzR2jkEt3Z9Kz0VWMDa,Letter Day Story,Sama-sama,Ikaw Pa Rin,37,234866,False,0.369,0.96,1,-3.064,1,0.2,0.00322,0.0,0.3,0.43,185.176,4,punk
72605,72605,7gDvwGORGBR48kpSXbvK6o,Dead by April,Dead by April,Carry Me,37,228746,False,0.347,0.821,7,-4.925,1,0.0411,0.00344,0.0,0.391,0.257,75.022,4,metalcore
72606,72606,09TkAVCSopkrzLli1RwRHx,Wildways;polnalyubvi,Ветивер (feat. polnalyubvi),Ветивер (feat. polnalyubvi),37,204000,False,0.33,0.863,6,-4.987,0,0.0815,0.00432,0.0,0.185,0.476,155.073,4,metalcore
86984,86984,19BMNNjQ3Ou1H9xKtUTmo5,Gramofocas,Sempre que eu fico feliz eu bebo,Sempre Que Eu Fico Feliz Eu Bebo,36,125976,True,0.374,0.917,4,-2.215,1,0.0519,0.000828,1.29e-06,0.108,0.705,140.187,4,punk
86957,86957,1e42ag8I6aNSeRd5vNGhLu,The Spill Canvas,One Fell Swoop,Staplegunned,36,194440,False,0.567,0.768,1,-5.162,1,0.0344,0.0532,0.0,0.322,0.844,139.99,4,punk
86994,86994,5TXzVBQj31PD1YIS2Ll1mp,BBS Paranoicos,Delusional,Sanatorio,36,217072,False,0.458,0.926,6,-4.633,1,0.0569,0.000476,5e-06,0.0986,0.586,160.051,4,punk
86964,86964,3DLPg2D9Q6XZ4RlUU9B00r,PXNDX,Bonanza,"Ilusión, Oh ilusión",36,291280,False,0.345,0.622,8,-5.065,1,0.0293,0.0272,0.000155,0.0942,0.429,147.943,4,punk
86966,86966,6XJwxVjylwOYl3UEIwgiTx,Zvlášňý škola,Správná Pětka,Správná Pětka,36,257160,False,0.622,0.889,7,-3.366,1,0.0347,0.00204,0.0,0.0815,0.956,130.008,4,punk
86967,86967,0S9PrA2MvOcCmGxoArJdUK,Drunk High Jinks,Çöplük Günleri,Hayal Gücümde Ölücem,36,140210,False,0.45,0.927,11,-6.004,0,0.179,0.0122,1.59e-05,0.111,0.82,190.078,4,punk
86969,86969,2JvO0rs8t4jRRSwoAbRnj3,Glory of Love,Rasa Ini Tak Ada Lagi (Original Version),Rasa Ini Tak Ada Lagi - Original Version,36,270419,False,0.433,0.89,8,-2.618,1,0.0724,0.0124,2.57e-06,0.0838,0.435,143.033,4,punk
86971,86971,37J7nUcoAr5arJXzjbZHbN,Civilní Obrana,Já Si Tě Vypiplám,Já Si Tě Vypiplám,36,133457,False,0.549,0.94,11,-4.151,0,0.108,0.0329,0.0,0.312,0.909,175.044,4,punk
86947,86947,2MeWztYHwBXgb6EcaZ5Uer,Tři Sestry,20 let naživu (Live),Mexiko - Live,36,237360,False,0.289,0.979,9,-2.718,0,0.207,0.0973,0.0,0.763,0.516,139.881,4,punk
85710,85710,2wjkeM2gmbIa2sBkbnWLb0,Jaksi Taksi;Harlej,OffLine,Show,36,218320,False,0.324,0.93,11,-7.124,1,0.102,4.15e-05,9.7e-05,0.14,0.358,180.223,4,punk-rock
85711,85711,0grNELIxKngV6ozzbRZgQ5,Árbol,GUAU!,Mariposas,36,138333,False,0.488,0.931,9,-2.705,1,0.0576,0.0133,1.45e-06,0.273,0.807,162.003,4,punk-rock
33818,33818,6MmCd3vp8GKJPfkLKAjMqz,A Rocket To The Moon,Wild & Free (Deluxe),While the World Let Go,36,220971,False,0.55,0.694,8,-6.443,1,0.0277,0.414,1.18e-05,0.116,0.332,77.515,4,emo
85712,85712,6HtFpYx3yZo9nJNumfn7Ts,Luxtorpeda,ROBAKI,WILKI DWA,36,218680,False,0.363,0.923,8,-4.34,1,0.0728,0.00369,0.0,0.11,0.631,168.416,4,punk-rock
85692,85692,6tvF62FSEzuuwdBXJDg5e2,Totální nasazení,Kazoo Or Die!,Pravidla Českýho Punku,36,237066,False,0.581,0.944,1,-5.472,1,0.0962,0.0144,0.0,0.144,0.733,165.946,4,punk-rock
85695,85695,2ibTzucqBTofzEOp2sALeG,Raimundos,Acústico - Ao Vivo,Bonita - Ao Vivo | Acústico,36,167658,False,0.493,0.945,8,-2.837,1,0.0501,0.311,0.0,0.528,0.947,185.979,4,punk-rock
41091,41091,0DqLuhTD1xI8mb2gY5YoLM,Håkan Hellström,Det är så jag säger det,Den fulaste flickan i världen,36,197826,False,0.292,0.812,9,-7.216,1,0.0479,0.266,5.56e-06,0.182,0.502,108.782,4,goth
41092,41092,33K05kfIRvNzkPgWc85E7m,Jonas Lundqvist,Den okända floden,"En dikt, en bok, ett band",36,160764,False,0.618,0.885,4,-3.709,1,0.0477,0.325,0.0,0.343,0.765,120.231,4,goth
85698,85698,445h1KsQ3qBBqJjOBKKkZ3,Raimundos,Acústico - Ao Vivo,Rapante - Ao Vivo | Acústico,36,241861,True,0.418,0.947,8,-3.365,1,0.178,0.186,0.0,0.414,0.359,94.449,4,punk-rock
85701,85701,5025qrQ61sslcVl5yw6Lo2,Simple Plan,Simple Plan,I Can Wait Forever,36,294320,False,0.39,0.734,8,-5.042,1,0.035,0.00346,2.84e-06,0.103,0.227,142.772,4,punk-rock
41062,41062,745fIbKcVKjhX41frUpMTW,Jonas Lundqvist,Den okända floden,Eldarna tänds (prolog),36,148653,False,0.722,0.493,8,-9.836,1,0.0748,0.517,7.57e-06,0.348,0.551,153.92,4,goth
41063,41063,0Kk7kohYw6pxdD6EqFN6xG,Håkan Hellström,Du gamla du fria,Pärlor,36,313726,False,0.527,0.87,2,-5.746,1,0.108,0.355,0.000109,0.383,0.306,119.999,4,goth
41071,41071,4snYXTAfGpNCUgmc9F0YYX,Jonas Lundqvist,Den okända floden,Charlotte,36,155800,False,0.333,0.697,0,-6.42,0,0.0492,0.496,1.82e-06,0.114,0.442,171.798,4,goth
85684,85684,7262VyjNXBJLHipZ2FFbdU,Ultraje a Rigor,Acústico Mtv,Zoraide - Acústico,36,208146,False,0.527,0.966,2,-4.288,1,0.0674,0.0614,1.75e-06,0.907,0.76,91.52,4,punk-rock
44051,44051,6mQD0vGdFrQMeTADOSIEwx,Linkin Park,A Thousand Suns,The Catalyst,36,339853,False,0.56,0.925,0,-5.48,1,0.0362,0.0372,0.0,0.104,0.178,135.009,4,grunge
86773,86773,5J1YmqajyODgkIA7oUmFBI,The Flatliners,Cavalcade,He Was a Jazzman,36,247093,False,0.42,0.917,9,-3.545,0,0.0529,0.000452,0.0,0.248,0.836,138.119,4,punk
86775,86775,7ihiLioTpPR5p8jhjoKO1g,Millencolin,Pennybridge Pioneers,Right About Now,36,108133,False,0.439,0.99,11,-2.203,0,0.119,0.00122,0.0,0.167,0.476,107.687,4,punk
33785,33785,4ckRtr3dQKPSEIpqJWgkWv,Milion Plus;Yzomandias,#hot16challenge2,Yzolace (#hot16challenge2),36,85714,True,0.868,0.531,0,-8.724,1,0.225,0.189,2.23e-06,0.0971,0.329,140.093,4,emo
85673,85673,1OgRBv3J0mxawWAMKE1dOd,Hi! Spencer,Richtung Norden,Richtung Norden,36,243592,False,0.42,0.865,9,-5.502,0,0.0365,0.000583,0.0,0.141,0.341,148.013,4,punk-rock
85720,85720,6a2wEyecNdSGVVdUcYUZ86,Hillbilly Rawhide,F.N.M.,O Enxofre e a Cachaça,36,230160,False,0.644,0.841,4,-11.087,0,0.0374,0.407,0.0421,0.0661,0.713,146.037,4,punk-rock
85721,85721,1YwV5exHom240IG2pHNGks,Devil Presley,San Excedido,La Gata Bajo la Lluvia,36,226826,False,0.558,0.546,7,-5.117,1,0.0261,0.00152,1.58e-06,0.06,0.369,94.624,4,punk-rock
85727,85727,2oj0VaCFrfQ4s9ps723RQ3,Plebe Rude,Enquanto A Tregua Nao Vem,Luzes,36,223426,False,0.488,0.844,2,-5.879,1,0.0358,0.0304,1.68e-05,0.88,0.438,151.326,4,punk-rock
85734,85734,7CCldPeZu4xzCogGuevo4K,Fiskales Ad-Hok,Lindo Momento Frente al Caos,Lindo Momento,36,145746,False,0.487,0.954,10,-3.899,0,0.137,0.0604,0.0137,0.329,0.428,111.152,4,punk-rock
41850,41850,4CyEtLfXTjday5wQ6yHJQG,Rotting Christ,Rituals,Devadevam,36,318248,False,0.387,0.809,2,-5.499,1,0.0526,5.03e-05,0.831,0.0832,0.0706,115.975,4,goth
85659,85659,25JWyDp4DkZpRzChZKHiPw,ELLEGARDEN,ジターバグ,Cakes And Ale And Everlasting Laugh,36,184173,False,0.382,0.945,2,-2.897,1,0.067,0.000486,0.0,0.0481,0.314,154.96,4,punk-rock
71323,71323,65HA9FsYyA2xro9RzNlNmy,Mötley Crüe,Dr. Feelgood,Kickstart My Heart,36,282653,False,0.363,0.982,7,-3.621,0,0.3,0.00123,0.00218,0.284,0.275,179.23,4,metal
86820,86820,1wDTIaOD00oYLgQn37E1SC,Social Distortion,White Light White Heat White Trash,Through These Eyes,36,194093,False,0.424,0.923,0,-3.242,0,0.0373,5.58e-05,0.176,0.0546,0.742,94.977,4,punk
86825,86825,52n1ERzncKXb7zXa3JKBk2,Vesku Jokinen;Sundin Pojat,Juuret,Olen suomalainen,36,229600,False,0.546,0.875,9,-4.343,0,0.0751,0.0554,0.0,0.293,0.648,136.076,4,punk
33798,33798,2NfcZTxBkSBEKB9nlRpeqT,Fresno,Revanche,Revanche,36,190866,False,0.497,0.974,6,-2.535,1,0.0688,0.000901,0.0,0.444,0.348,130.04,4,emo
86815,86815,3c1WpbybMEVzpwWGJ4PKQL,Starlit,The New Beginning,Berhenti Berharap,36,215183,False,0.357,0.924,4,-6.677,0,0.0837,0.0251,0.000532,0.248,0.501,184.905,3,punk
41060,41060,2tbOFAXDTZ3LcH9DkjMp63,Håkan Hellström,"Nåt gammalt, nåt nytt, nåt lånat, nåt blått",13,36,172200,False,0.663,0.331,3,-8.476,1,0.0283,0.791,5.16e-06,0.102,0.546,109.968,4,goth
85735,85735,5Te4IY7QhJGFfAg1cmacZ3,Klamydia,Antisupersankarit,Älä peitä mun aurinkoo,36,209129,True,0.423,0.902,0,-3.238,1,0.0504,0.00664,0.0,0.0921,0.506,173.942,4,punk-rock
85736,85736,6eXJxoEYDHPf6Yb0CRY1iY,Camisa de Vênus,Batalhões de Estranhos,Hoje,36,224226,False,0.521,0.8,9,-10.508,1,0.0391,0.00529,0.0,0.0866,0.729,104.587,4,punk-rock
85737,85737,0SjveEILP1oTznahQcOJj5,Die Toten Hosen,Die Toten Hosen Live: Der Krach der Republik,"Heute hier, morgen dort - Live",36,154412,False,0.229,0.98,6,-3.307,1,0.071,0.00118,5.06e-06,0.511,0.327,121.778,4,punk-rock
85738,85738,55EvnM7MCxN6cbcrOsH5XG,BBS Paranoicos,Cruces,Sin Salida,36,156181,False,0.478,0.885,6,-3.185,1,0.0546,8.51e-05,5.51e-05,0.137,0.847,155.947,4,punk-rock
85741,85741,2TDs6pFpnoIHwEaocZffAN,GIT,Vol I,El Juego Comienza,36,240360,False,0.801,0.431,2,-15.371,1,0.0359,0.259,4.21e-06,0.111,0.928,115.588,4,punk-rock
85745,85745,0gL128QECGEFPm8PNt7ct2,Iné Kafe,Najlepších 15 Rockov,"Ružová Záhrada""",36,226106,False,0.462,0.892,4,-1.525,1,0.0376,0.00396,0.0,0.232,0.574,168.084,4,punk-rock
33736,33736,3wMU8cMoirUw2nAdPWLOh4,Psycho Rhyme,АЖАМИЈA,22,36,157070,True,0.689,0.512,8,-9.104,0,0.0905,0.402,0.00425,0.223,0.281,114.993,4,emo
33737,33737,7xZPwzLC24VRg5HyOBC28K,NX Zero,Fração de Segundo - Single,Fração de Segundo - Versão Acústica,36,194024,False,0.559,0.576,8,-6.631,0,0.028,0.326,0.0,0.0998,0.584,87.085,4,emo
33738,33738,7w6hhryYUd8U75m4whPw5w,Canseco,Sentado Aquí,Sentado Aquí,36,260949,False,0.473,0.472,6,-7.923,1,0.0269,0.000467,0.0,0.08,0.563,75.005,4,emo
33739,33739,2wwt8L5PZJNW9U1gR63PeT,NX Zero,Sintonia / Nessa Cidade,Sintonia,36,183485,False,0.452,0.669,3,-7.419,1,0.0465,0.0141,2.85e-05,0.0864,0.399,84.401,4,emo
85621,85621,5bjmBCyGJexqPX5ZE01CXl,Pascow,Jade,Kriegerin,36,170745,False,0.439,0.897,11,-5.845,0,0.0453,3.13e-05,0.0182,0.0712,0.426,170.075,4,punk-rock
85748,85748,1Qxxs9HPT8cXHZbRH7Ete2,Matanza,Música para Beber e Brigar,"Taberneira, Traga o Gim",36,182733,False,0.48,0.943,9,-3.134,1,0.0542,0.00682,1.18e-06,0.103,0.919,163.901,4,punk-rock
33837,33837,67BLxClTNYBMrzdqKe3Rqr,menores atos,Animalia,À Distância,36,218305,False,0.581,0.909,3,-4.688,0,0.0457,0.00148,0.000872,0.209,0.477,136.983,4,emo
85749,85749,2j2u2a3oGURxcVZpMHxTLy,Raimundos,Acústico - Ao Vivo,Nega Jurema - Ao Vivo | Acústico,36,130804,False,0.676,0.975,11,-4.311,1,0.0494,0.234,5.25e-06,0.169,0.856,98.983,4,punk-rock
85757,85757,3dFN5YFFF9QLj8zX78MN6J,The Minds Of 99,Liber,Ud Af Min Krop,36,257737,False,0.459,0.702,0,-6.019,1,0.0318,0.155,0.00172,0.162,0.122,129.991,4,punk-rock
85758,85758,0yHHF1JYimtnsgsZnYWoXu,Athena,Herşey Yolunda,Yorulmak Olmaz,36,302493,False,0.633,0.712,10,-5.885,0,0.0309,0.0049,0.0,0.0961,0.491,137.861,4,punk-rock
85759,85759,6Sd9zsq9PKO9iNYBhweUbB,The Minds Of 99,Infinity Action,Nothing But Love,36,225920,False,0.561,0.602,11,-5.391,0,0.0358,0.443,3.53e-06,0.323,0.716,139.696,4,punk-rock
85761,85761,4O8bgYT71ybGuJLgQyNAEo,GUFI,Corazón D' Roto,Kédate Conmigo,36,192493,True,0.509,0.911,11,-6.384,0,0.0367,0.000406,2.43e-06,0.201,0.592,138.037,4,punk-rock
85762,85762,2ayUuT8WzGU403pyCCpsFp,Cielo Razzo,Tierra Nueva,Alcalina,36,222026,False,0.599,0.848,7,-4.153,1,0.0277,0.00795,2.54e-06,0.286,0.779,126.046,4,punk-rock
85763,85763,71tgx5djlF4AcTt2XGhyty,Margarita Siempre Viva,Un Lugar Más Cierto,Mi Barco,36,210005,False,0.383,0.612,8,-7.434,0,0.0393,0.167,9.35e-05,0.136,0.159,142.98,4,punk-rock
33721,33721,4hMMfO9FFQUFIOOwNU0Cad,Hasan;Nik Tendo,Prototyp,Nikdy,36,223058,True,0.598,0.485,1,-14.203,0,0.376,0.314,0.000273,0.137,0.441,169.846,4,emo
33725,33725,1NBzB9RKgwvL6WEk9oKNf7,Schyzo;Protiva,Stavy,Dál,36,192840,True,0.821,0.669,10,-6.258,0,0.31,0.125,0.0,0.092,0.324,79.024,4,emo
33726,33726,60VZ0MykayPm8zLNOTSfG2,NX Zero,Sintonia / Nessa Cidade,Nessa Cidade,36,205008,False,0.708,0.731,5,-6.295,1,0.0326,0.0702,0.0,0.0484,0.696,132.94,4,emo
33730,33730,54MrGDkliLlPMhqPxaliRC,Generic Animal;Massimo Pericolo,Presto,Scherzo (feat. Massimo Pericolo),36,227280,True,0.628,0.43,2,-7.471,1,0.0992,0.276,0.0,0.658,0.155,113.478,5,emo
33745,33745,58X91MDH5OmePcLM5Hpg2M,Schyzo,Tabu,Jednou Tě Zabijou,36,231653,True,0.58,0.444,2,-9.43,1,0.407,0.187,0.0,0.121,0.426,81.681,4,emo
86848,86848,1ziOQdxREUrqIaGgX9Ln9A,Québec Redneck Bluegrass Project,Royale Réguine,T'as-tu tué,36,388893,False,0.678,0.55,2,-9.181,1,0.0324,0.613,0.000907,0.113,0.654,122.03,4,punk
85767,85767,4a8xO9o9hxuRnOwcsqqOc8,Coma;Iza Lach,Sen o 7 szklankach,Meluzyna,36,259554,False,0.523,0.765,0,-7.305,1,0.0492,0.266,0.0,0.211,0.543,136.115,4,punk-rock
85769,85769,5xQB8bjBY9XEkyzlDMg63N,Rumatera,#RICCHISSIMI,Na Seen,36,266653,False,0.711,0.899,3,-6.159,1,0.0429,0.495,0.0,0.344,0.901,125.962,4,punk-rock
85770,85770,2X9yEYprYoujndrM0coiHx,Cemiyette Pişiyorum,Düşersem Hatırla,Beynim Yok,36,134013,False,0.395,0.965,9,-4.406,0,0.127,0.000541,0.301,0.0801,0.493,152.941,4,punk-rock
85772,85772,2yfUcOamHo7O9CuQA0sW57,No Recomendable,Síndrome de Estocolmo,Su Segundo Nombre Era Porqué,36,232500,False,0.446,0.622,0,-6.197,1,0.039,0.657,0.00401,0.108,0.343,100.193,5,punk-rock
44215,44215,1gePK7D2pfZXYyEH6jR64Z,Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),Give Me A Sign,36,257693,False,0.214,0.819,6,-3.577,1,0.0484,0.000279,1.06e-06,0.0828,0.405,156.812,4,grunge
85773,85773,5A9NNlXIcqjkofAvHmBy4I,Rybičky 48;Marek Ztraceny,Goodbye,Goodbye,36,176434,False,0.731,0.857,0,-4.342,1,0.0286,0.0391,0.0,0.421,0.549,114.001,4,punk-rock
85775,85775,2bEpxS2owATA3ZbcSFlTg4,El Bordo,Hermanos,Instinto,36,264453,False,0.582,0.855,1,-4.123,0,0.0368,0.042,3.03e-06,0.11,0.651,138.004,4,punk-rock
85777,85777,0kKv6OXyItjjmQHcNalLbx,Cemiyette Pişiyorum,Et Rengi Tuzak,Gripin,36,149645,False,0.546,0.889,0,-7.106,0,0.0395,0.00133,6.02e-05,0.949,0.636,100.027,4,punk-rock
85781,85781,56lqV0XFSoKPp5OsNaDT2D,Rybičky 48;Bára Zemanová;Pokáč,Zamilovaný/Nešťastná 2,Zamilovaný/Nešťastná 2,36,218142,False,0.544,0.833,7,-3.487,1,0.0438,0.107,8.19e-05,0.34,0.872,140.051,4,punk-rock
85782,85782,4nOTezy4NW6TNxyvZd724n,Los Miserables,Alegría y Subversión,La Cábala,36,212044,False,0.548,0.942,2,-4.994,1,0.0683,0.108,0.0,0.339,0.746,99.613,4,punk-rock
33732,33732,5cxE8QZLrhP3OQjslZ8Lux,Sad Saturno,Destinados a Fallar,Salven la Torre del Reloj,36,223074,False,0.226,0.882,7,-2.653,1,0.104,0.024,0.0,0.393,0.358,72.486,4,emo
33689,33689,31Ye9wiX4cMIVbE4lJQlSD,Sensey;Sergei Barracuda,BRATAN,Policie zná moje jméno,36,176874,True,0.7,0.803,8,-5.819,1,0.253,0.408,0.000443,0.0762,0.342,147.091,4,emo
85784,85784,7mDh6tKtDYEkt8b1rXVTe0,Vulgaires Machins,Compter les corps,Compter les corps,36,230613,False,0.444,0.924,7,-5.624,0,0.0611,0.000617,1.33e-05,0.174,0.305,152.023,4,punk-rock
85785,85785,2EOmt9cfu8fjWNjS45w6cC,Attaque 77,El Cielo Puede Esperar,Vuelve a Casa,36,194040,False,0.345,0.626,9,-11.485,1,0.0299,0.0221,4.03e-06,0.0607,0.83,175.03,4,punk-rock
85786,85786,2j93jQX5C9wRnSzT3qthRt,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,Murga Purga,36,204533,False,0.58,0.96,2,-6.68,1,0.0555,8.44e-05,0.872,0.181,0.21,99.038,4,punk-rock
85787,85787,3PCxhIgCchP5iXMmdEN6IH,Drei Meter Feldweg,"Sommer, Sonne, Bier","Sommer, Sonne, Bier",36,218080,False,0.573,0.971,10,-3.137,1,0.0581,0.00768,0.0,0.192,0.802,107.546,4,punk-rock
85788,85788,5R8rMNXiq8FPT7yze8liIb,Dia Psalma,Sell Out,Balladen Om Lilla Elsa,36,152760,False,0.637,0.716,7,-6.228,1,0.0284,0.064,0.0,0.354,0.789,84.593,4,punk-rock
44298,44298,7bYsIVw6B8QRvtT7TeyRdT,Stone Temple Pilots,Grunge!,Dead & Bloated,36,310266,True,0.56,0.81,7,-7.876,1,0.0546,0.000156,8.57e-05,0.0926,0.548,123.013,3,grunge
85789,85789,6vkSkhVYmRUXbFVLa6W8zG,BBS Paranoicos,Capital,Ruidos,36,173973,False,0.224,0.933,8,-4.132,1,0.201,0.00452,0.00222,0.129,0.282,193.146,4,punk-rock
85790,85790,3iqYQt3wKwFXIx6Kp54uW9,Matanza,A Arte do Insulto,Sabendo Que Posso Morrer,36,138320,False,0.366,0.963,2,-3.967,1,0.0685,0.000251,8.37e-05,0.244,0.749,175.905,4,punk-rock
85791,85791,2BsvZqL8p66ZyU9oA1kIJz,Soda Stereo,Me Verás Volver (Hits & Más),Primavera 0 - Remasterizado 2007,36,221680,False,0.382,0.707,5,-6.025,1,0.0426,0.0019,0.0348,0.0981,0.158,134.015,4,punk-rock
85792,85792,5En6kK2Xn4HgYQBhBgcxY0,El Bordo;Facundo Soto,Instante Eterno (acústico en Vivo),A Dónde Vas - Acústico en Vivo,36,227050,False,0.429,0.77,7,-9.747,1,0.0616,0.0664,0.0,0.921,0.3,89.566,4,punk-rock
85793,85793,6ZDqlISeQlTIW50mX2qklc,Planet Hemp,Usuário,Mary Jane,36,129266,False,0.392,0.965,4,-7.096,0,0.184,0.000519,0.000123,0.0871,0.234,162.525,3,punk-rock
85794,85794,3Qj5PG9R07UbNMbaMNpKYd,Charly García,García 87/93,Fantasy,36,179573,False,0.606,0.45,5,-12.867,1,0.031,0.000401,0.00814,0.329,0.263,112.729,4,punk-rock
85795,85795,1Pp4IX87FQA1xPM76OhJ0d,Velhas Virgens,Rockin' Beer Tour - 25 anos,Esse seu buraquinho,36,282546,True,0.406,0.842,7,-5.718,1,0.0417,0.418,0.0,0.831,0.541,95.782,4,punk-rock
85797,85797,4FTNbGANV9KW25np7sr5jC,Skay Beilinson,La Marca de Caín,Tal Vez Mañana,36,250786,False,0.602,0.935,4,-7.56,0,0.102,0.00955,0.0301,0.0752,0.337,158.023,4,punk-rock
85798,85798,5kEOGfiGkDwGnNoGlepPJI,INSITE,Una Vida No Es Suficiente,Destrózame,36,205080,False,0.482,0.929,0,-5.595,1,0.0468,0.00105,0.0,0.0729,0.317,97.543,4,punk-rock
85799,85799,2gUFWB9XQ0JWBIVg3QmmG3,Ultraje a Rigor,Geração Pop,Nós vamos invadir sua praia,36,254986,False,0.494,0.974,4,-6.925,1,0.0631,0.0488,2.14e-06,0.116,0.649,169.117,4,punk-rock
85808,85808,6HVJF4FWIL3LZyoUGyaWi6,Old Mervs,Honey,Honey,36,240554,False,0.428,0.819,1,-5.252,1,0.0435,0.00165,3.09e-05,0.122,0.586,118.752,4,punk-rock
85809,85809,5ZjY3OaTEdvMbxp0bfv6ow,Die Ärzte,DUNKEL,DUNKEL,36,217603,False,0.507,0.942,11,-5.931,0,0.0772,0.000141,7.85e-05,0.234,0.779,156.977,4,punk-rock
86888,86888,5pG2M0EQRjTBaNcK1Ozoed,Expulsados,Museo De Cera,Nada Cambió Mi Amor,36,216573,False,0.323,0.946,9,-3.04,1,0.0606,0.000476,0.00914,0.0883,0.504,164.932,4,punk
33643,33643,1rLm7lHcmM2MA4ab9bp546,For Revenge,Perayaan Patah Hati - Babak 1,Gemaung,36,114000,False,0.553,0.948,0,-9.026,1,0.0549,0.0376,0.826,0.113,0.0985,144.992,4,emo
33646,33646,1I1hwpvgwp3cFMFCOvpaS1,CPM 22,CPM22 - 20 Anos,Regina Let's Go!,36,134453,False,0.398,0.955,2,-3.627,1,0.0569,0.0048,0.0,0.0833,0.665,143.729,4,emo
33691,33691,67zng168LXkCD1wzAQT5GV,For Revenge,Second Chance,Fiksi,36,202146,False,0.461,0.944,6,-4.068,0,0.103,0.00191,0.0,0.214,0.389,92.468,4,emo
33687,33687,7pckudLKGnBOvSoStb1lFl,Pee Wee Gaskins,Salute To 90's,Pop Kinetik,36,216867,False,0.475,0.889,7,-1.865,1,0.043,0.00054,0.000206,0.119,0.315,82.97,4,emo
33692,33692,34MmiSex3YhpGXyE1Xrzpa,NX Zero,Norte,Pedra Murano,36,231679,False,0.674,0.821,8,-5.928,0,0.0333,0.0243,0.000117,0.149,0.949,96.005,4,emo
33693,33693,4uT1leY76vDaNl88JABqic,Thermo,Ancestros,Tu Nombre,36,286797,False,0.532,0.945,8,-2.979,1,0.0544,0.0379,0.00113,0.213,0.675,152.964,4,emo
33694,33694,56ZqhWHVORv8gaQBTeWxGv,CPM 22,Ao Vivo no Rock In Rio,Tarde de Outubro - Ao Vivo,36,144932,False,0.464,0.984,4,-5.194,1,0.118,0.000875,0.0,0.982,0.595,89.201,4,emo
33696,33696,0kuBKsjNhqjKc5zzDpzxAC,CPM 22,Ao Vivo no Rock In Rio,Regina Let's Go! - Ao Vivo,36,166653,False,0.298,0.994,2,-5.015,1,0.288,0.000146,8.55e-05,0.936,0.138,143.191,4,emo
33680,33680,4mHebcSh4pAAgV0l9RNTBE,AMK,Bye Bye,Bye Bye,36,213129,True,0.636,0.522,1,-9.603,1,0.247,0.034,0.0,0.141,0.325,161.988,4,emo
33684,33684,10JChpCG0OymAH2KgJJZMm,Sickbrain,BRÁNA DO PEKEL,ZLEJ,36,180730,True,0.493,0.693,7,-4.004,0,0.181,0.366,0.0,0.105,0.167,83.361,4,emo
33638,33638,0oOq2wdJ7iPkU1og9FZbl0,Totally Nothin,Euforie,Euforie,36,162875,True,0.582,0.815,5,-5.784,1,0.0758,0.00332,0.000139,0.407,0.473,125.066,4,emo
85812,85812,4y1ze4JPCe7XVv28VlZ4k0,Luis Alberto Spinetta,Kamikaze,Ella También,36,244213,False,0.401,0.307,9,-10.151,0,0.0292,0.919,0.000509,0.159,0.22,136.566,4,punk-rock
85813,85813,60Cohjy8lgh1jIkTpGz9S1,Árbol,Goodbye Adiós,Goodbye Adiós,36,211194,False,0.584,0.749,2,-6.155,1,0.0299,0.0102,0.0,0.102,0.577,159.956,4,punk-rock
85816,85816,5SvqT6j5oewVF5PzTh3azs,Kamikazee,Kamikazee,Sana Kahit Minsan,36,218613,False,0.361,0.93,0,-4.847,1,0.0584,0.16,0.0,0.141,0.548,102.623,4,punk-rock
85817,85817,004G9E3EZhxxn5aE9yEQqx,Pappo's Blues,"Pappo's Blues, Vol. 3",Sandwiches de Miga,36,180713,False,0.393,0.779,5,-8.103,0,0.0361,0.00301,0.161,0.283,0.525,88.419,4,punk-rock
85818,85818,7eFJEG6vPVRfvEB8QqKuKx,Charly García,Random,Otro,36,131266,False,0.688,0.519,7,-6.626,0,0.0367,0.476,0.000441,0.0992,0.6,77.496,4,punk-rock
85819,85819,0u75DVC8SAsEaDdRd2RJIZ,The Minds Of 99,Solkongen,Ubåd,36,209124,False,0.533,0.945,0,-3.758,1,0.0541,0.00284,0.00166,0.157,0.587,123.938,4,punk-rock
85820,85820,5xFWlwt0VB7m4ZhCNoEQTW,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Chaot (in mir),36,195130,False,0.495,0.96,1,-3.116,1,0.0771,0.00128,0.0,0.19,0.686,162.004,4,punk-rock
